"","Estimate","Std. Error","z value","Pr(>|z|)"
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEMT",4505137603985187,4439158692522.4,1014.86293147707,0
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATENC",4505137616526331,4439157595623.82,1014.86318507087,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATENC",1537983452121.63,4439158238365.71,0.34645835303403,0.728998277798747
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATENC",-4502061646273454,4439158267927.56,-1014.1701139156,0
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATENC",-4502061637477905,4439156195256.79,-1014.17058545683,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATENC",1537983452120.87,4439158238365.69,0.34645835303386,0.728998277798875
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATENC",1537983452121.78,4439158238365.74,0.34645835303406,0.728998277798725
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATENC",-4502061629641226,4439157637677.04,-1014.17025415594,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEND",4505137607938038,4439160929363.94,1014.86242098989,0
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEND",1537983452112.81,4439158238365.84,0.346458353032033,0.728998277800248
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEND",-4502061643319814,4439158373241.18,-1014.17008919029,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATENE",1537983452122.09,4439158238365.81,0.346458353034125,0.728998277798676
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATENE",-4502061643877842,4439158220396.3,-1014.17012423493,0
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATENE",1538026585889.05,4439158137980.95,0.346468077523498,0.728990970763191
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATENH",-4502061619880268,4439156913488.52,-1014.1704174053,0
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATENH",-4502061648149614,4439158487887.53,-1014.17006408618,0
